fault_line_distance,slope_degree,elevation,soil_type,green_area_coverage,water_proximity,disaster_risk_index,biodiversity_index,protected_area_proximity,air_quality_index,noise_pollution_potential,transport_accessibility,infrastructure_availability,zoning_compliance,poi_density,socioeconomic_score
21419,10.42,1632,clayey,0.85,1104.96,0.13,2.06,12776.45,79,0.78,0.57,True,False,2929,41.87
90381,31.55,173,loamy,0.21,429.78,0.5,6.51,26006.4,215,0.66,0.9,False,False,1742,56.36
32143,2.01,3929,loamy,0.71,633.41,0.48,7.0,24539.4,74,0.09,0.32,True,True,1228,40.09
1063,12.71,821,clayey,0.22,1006.07,0.31,1.35,29799.47,330,0.43,0.5,False,True,3077,2.56
7173,1.37,1391,loamy,0.74,4118.78,0.74,7.42,8716.25,174,0.1,0.02,True,True,1035,82.58
93707,23.08,2907,loamy,0.53,409.0,0.61,5.11,10915.83,399,0.53,0.09,True,True,247,58.92
42190,2.39,3796,sandy,0.43,2483.12,0.79,1.3,23586.96,63,0.6,0.9,True,False,4923,20.87
3905,27.52,51,clayey,0.86,3148.34,0.57,2.79,20102.19,127,0.23,0.32,False,False,3947,5.24
54861,28.19,2623,clayey,0.13,4122.71,0.29,3.16,17668.17,173,0.99,0.87,True,True,2353,84.27
793,36.36,5,clayey,0.43,4069.63,0.35,9.7,16100.29,276,0.0,0.55,True,False,3980,13.22
50467,18.15,3855,sandy,0.75,4650.46,0.33,6.26,19492.61,436,0.16,0.32,False,False,473,5.99
78436,5.18,3582,loamy,0.79,4634.09,0.86,8.51,3259.49,182,0.8,0.04,True,False,2781,60.96
26183,24.87,429,clayey,0.57,1968.27,0.68,5.57,26164.41,7,0.73,0.32,True,True,232,64.66
24695,16.98,2662,loamy,0.75,1004.16,0.97,6.16,13582.23,354,0.2,0.4,True,True,925,44.71
63128,14.6,1823,clayey,0.84,3991.5,0.16,8.69,25427.5,104,0.48,0.85,False,True,4307,95.82
23832,36.89,1159,loamy,0.84,4939.05,0.34,7.57,21263.23,322,0.83,0.18,False,True,4443,42.96
90254,36.23,3142,loamy,0.71,94.2,0.24,7.6,22292.28,317,0.3,0.79,True,True,2109,92.56
52839,25.76,2143,loamy,0.55,4305.59,0.96,8.8,21399.59,62,0.17,0.87,False,False,2328,70.3
89555,6.48,334,sandy,0.57,3962.95,0.56,5.32,26980.6,143,0.35,0.34,False,False,2640,84.41
69655,21.92,1374,sandy,0.74,2573.5,0.21,9.85,7825.55,214,0.12,0.9,False,False,4602,93.8
43145,27.99,3054,clayey,0.45,4207.12,0.15,6.02,21035.63,477,0.05,0.96,True,True,1925,60.08
8423,27.48,3030,sandy,0.69,2970.06,0.18,7.76,29497.46,54,0.43,0.09,True,True,4367,16.06
86965,36.79,566,sandy,0.44,4836.72,0.16,0.3,778.83,331,0.28,0.73,True,True,1236,18.58
79262,38.05,1789,clayey,0.82,3589.06,0.25,1.17,17823.99,116,0.62,0.68,False,False,1066,65.84
84246,23.76,3738,clayey,0.35,2301.51,0.07,9.83,5362.94,300,0.82,0.43,False,False,3966,82.25
38661,30.59,2760,loamy,0.36,202.19,0.93,5.67,26025.57,267,0.72,0.26,True,True,2444,54.82
66602,12.15,-21,loamy,0.11,1545.68,0.05,4.47,8498.03,301,0.86,0.8,True,True,3994,85.56
81381,38.84,3384,sandy,0.73,1273.13,0.87,5.04,7760.64,336,0.96,0.46,False,True,3693,49.27
32918,26.92,3240,sandy,0.64,3354.85,0.01,3.67,8081.08,170,0.87,0.32,True,True,1273,11.13
68778,35.2,3523,loamy,0.6,2091.21,0.67,2.15,15351.73,160,0.23,0.95,False,True,1611,72.72
49694,27.3,1246,loamy,0.12,4953.36,0.12,6.32,284.48,39,0.68,0.87,True,False,4826,28.74
23683,15.92,2720,loamy,0.96,2690.94,0.42,7.86,27941.54,487,0.23,0.94,False,False,284,5.29
83430,28.19,218,loamy,0.94,448.69,0.65,8.49,16537.47,439,0.42,0.24,True,False,1745,25.58
63141,26.45,991,sandy,0.15,1728.11,0.67,9.93,29125.49,139,0.6,0.38,True,False,2723,66.02
39343,6.66,196,loamy,0.18,278.22,0.32,9.12,4512.57,156,0.77,0.54,False,False,3889,75.78
40370,30.07,3541,loamy,0.76,1463.79,0.63,1.88,4287.1,433,0.56,0.06,False,False,4196,51.04
27059,6.87,1375,loamy,0.97,1199.94,0.25,9.32,11851.3,171,0.89,0.6,True,True,438,72.01
97598,34.27,2181,sandy,0.52,4576.77,0.27,9.75,11642.17,481,0.96,0.24,True,False,1009,47.61
36135,19.62,2021,clayey,0.91,1963.54,0.08,7.32,17568.0,12,0.86,0.69,False,True,1224,6.75
94917,8.28,3930,loamy,0.28,471.15,0.29,5.01,5692.79,315,0.82,0.93,False,False,7,73.29
8097,8.63,2149,loamy,0.34,3629.34,0.01,0.79,16021.27,114,0.12,0.44,True,False,3588,20.16
65000,1.59,1372,loamy,0.31,4641.38,0.69,9.72,6104.75,413,0.47,0.9,True,True,3409,26.58
60904,0.23,3283,sandy,0.32,1337.2,0.62,5.6,2216.84,304,0.08,0.27,True,False,2393,26.41
15012,24.73,3705,loamy,0.82,2282.41,0.09,3.49,7876.84,175,0.08,0.33,False,True,2935,75.72
38086,29.04,1449,loamy,0.26,4255.02,0.03,6.14,28728.22,65,0.62,0.73,False,True,1239,65.3
56151,17.23,339,sandy,0.38,1378.91,0.57,2.78,246.45,153,0.32,0.47,True,True,3267,2.2
43627,35.45,2904,clayey,0.87,3963.97,0.33,7.7,29551.32,216,0.15,0.94,False,True,1442,1.32
46214,34.35,3144,sandy,0.17,4539.72,0.78,5.59,17934.64,487,0.62,0.18,True,False,119,18.08
12761,13.8,1212,loamy,0.67,2589.65,0.99,1.21,27358.88,174,0.23,0.17,False,False,270,11.12
31650,34.2,1210,sandy,0.91,919.39,0.54,3.74,8577.76,394,0.56,0.59,False,True,1151,74.4
12516,15.01,3904,sandy,0.78,1212.24,0.56,9.74,605.75,103,0.49,0.15,True,False,2857,98.4
49021,19.32,3994,sandy,0.45,3035.8,0.08,0.89,21786.36,464,0.66,0.35,False,True,4326,80.23
84142,5.56,1805,sandy,0.99,3038.68,0.43,8.33,13730.35,418,0.45,0.21,True,True,490,64.28
99266,37.99,1663,loamy,0.2,1213.22,0.74,7.48,14624.81,132,0.27,0.96,True,False,3770,79.18
78588,1.66,424,clayey,0.08,414.73,0.23,0.1,29738.59,266,0.6,0.92,False,True,1708,51.3
19088,4.09,774,clayey,0.5,4421.17,0.4,0.08,8212.16,120,0.52,0.52,False,False,2730,6.02
83970,39.58,1460,clayey,0.26,4131.08,0.69,5.81,6103.38,432,0.03,0.79,False,True,913,71.96
68946,11.9,3750,loamy,0.56,462.5,0.25,8.82,27453.67,458,0.07,0.13,True,False,2681,36.41
73768,36.77,1243,clayey,0.99,185.36,0.92,8.9,17316.8,186,0.07,0.48,False,True,358,93.99
44711,30.55,2560,loamy,0.76,4410.17,0.56,4.52,16405.01,441,0.46,0.95,True,False,4861,32.32
84848,28.23,1022,loamy,0.52,3035.56,0.33,9.81,5437.45,133,0.41,0.59,True,False,3328,4.62
57339,4.43,544,clayey,0.86,3006.59,0.68,3.84,13793.54,390,0.0,0.98,True,True,4141,51.32
56183,32.13,1843,sandy,0.19,756.68,0.39,3.47,21686.45,318,0.98,0.66,True,False,2567,52.51
16526,35.39,479,sandy,0.48,155.32,0.81,7.81,1283.9,133,0.98,0.44,False,False,318,5.65
35906,4.59,1868,sandy,0.5,4572.21,0.68,9.01,14355.07,204,0.38,0.69,True,False,2634,40.56
22132,38.68,82,loamy,0.72,711.75,0.67,5.53,2361.47,99,0.23,0.47,True,True,2776,47.98
67868,10.65,3733,clayey,0.84,1539.95,0.48,4.41,20164.15,11,0.88,0.48,False,True,3360,27.35
84456,34.36,334,clayey,0.07,3598.43,0.32,2.8,19483.42,432,0.06,0.67,False,False,1765,83.39
22371,25.95,3817,sandy,0.08,461.69,0.49,1.68,16173.74,452,0.11,0.76,True,True,3783,75.75
94050,17.63,1517,sandy,0.64,2770.86,0.48,3.9,2024.7,269,0.38,0.88,False,True,4063,76.5
97851,16.31,2063,sandy,0.78,3180.39,0.25,9.92,24695.18,16,0.6,0.1,False,True,690,87.16
86881,24.68,677,sandy,0.37,4606.28,0.24,4.53,18051.15,94,0.53,0.67,True,False,726,19.96
87537,21.36,1793,clayey,0.92,4205.84,0.3,2.34,3145.82,440,0.77,0.5,True,True,4502,95.59
22834,30.73,3089,loamy,0.74,3988.49,0.6,6.29,5921.15,272,0.46,0.14,True,True,1997,54.23
58470,7.18,90,sandy,0.56,4836.08,0.94,3.95,3961.35,150,0.03,0.7,True,True,2901,73.43
58045,14.54,342,clayey,0.98,2556.01,0.99,0.83,26586.93,337,0.2,0.01,True,False,4314,41.05
31842,24.59,3775,loamy,0.47,4975.16,0.35,6.19,23562.52,218,0.22,0.92,False,True,3269,65.57
75781,3.9,788,sandy,0.52,3541.05,0.48,1.59,13991.73,383,0.51,0.01,False,True,1911,4.0
65604,37.55,3883,sandy,0.89,2127.45,0.36,7.12,3540.82,499,0.14,0.19,True,True,4313,95.78
17282,11.16,1010,loamy,0.42,3440.97,0.15,9.13,24461.95,401,0.64,0.93,False,True,366,19.37
36732,15.02,3276,loamy,0.65,2262.5,0.84,9.2,8078.51,87,0.05,0.76,True,False,4512,81.89
521,32.3,23,loamy,0.42,3166.15,0.23,2.69,4544.3,134,0.98,0.53,True,False,4039,15.18
9144,12.04,485,loamy,0.88,3262.4,0.23,7.31,10036.78,273,0.9,0.94,True,False,1980,50.12
73520,4.43,1245,loamy,0.26,2699.55,0.91,9.92,8711.81,103,0.52,0.39,False,False,1277,46.26
92565,27.08,2245,sandy,0.27,2204.25,0.58,4.76,14306.56,179,0.88,0.71,False,True,2317,65.91
20124,25.02,2783,clayey,0.34,236.44,0.33,6.68,6498.53,483,0.81,0.4,False,False,3834,31.86
59761,34.4,3421,sandy,0.36,4038.97,0.12,7.28,2363.13,291,0.29,0.4,True,False,2764,79.26
81970,27.54,1910,sandy,0.07,1239.04,0.64,6.72,29158.98,36,0.27,0.49,True,True,665,59.35
76532,18.49,3889,sandy,0.69,3434.6,0.34,8.29,2487.52,294,0.45,0.12,False,True,2266,3.58
43542,38.83,3237,clayey,0.89,522.28,0.15,7.05,8212.8,43,0.82,0.59,True,False,1723,46.19
77709,29.68,471,sandy,0.47,781.67,0.95,4.05,12727.76,445,0.6,0.18,False,False,3076,94.11
57153,8.65,3200,loamy,0.58,4485.06,0.69,2.93,2800.61,177,0.92,0.29,False,False,761,36.32
79062,12.86,3466,loamy,0.11,4267.87,0.39,8.53,25248.47,401,0.82,0.49,True,True,3193,21.43
89749,1.5,693,clayey,0.52,490.36,0.33,8.22,3731.05,164,0.18,0.38,False,True,3906,51.03
37304,18.76,3208,loamy,0.88,770.49,0.71,3.01,24455.82,167,0.01,0.13,True,False,4572,38.51
82615,3.87,3740,loamy,0.78,4736.97,0.26,9.75,29631.33,466,0.16,0.14,False,False,3770,30.16
22126,38.67,3983,sandy,0.82,2030.0,0.47,0.94,15728.76,32,0.26,0.02,False,False,315,51.0
42219,2.66,333,sandy,0.55,3763.44,0.76,2.12,7340.05,407,0.74,0.87,False,False,197,54.6
86385,24.6,1277,clayey,0.82,4036.11,0.56,9.35,3831.14,419,0.17,0.89,True,False,2670,53.46
39656,6.73,3326,sandy,0.68,28.39,0.63,6.5,27597.55,190,0.93,0.29,False,False,3774,54.8
4207,24.43,1556,sandy,0.11,938.11,0.44,2.06,23817.94,292,0.63,0.06,False,False,2264,48.36
38307,28.23,1346,loamy,0.11,1.4,0.18,0.07,9640.34,304,0.49,0.7,False,False,649,60.83
67920,15.81,1725,sandy,0.36,4035.34,0.64,7.23,27819.6,184,0.73,0.63,False,True,2164,29.5
98095,16.25,3191,loamy,0.43,288.3,0.18,3.46,25765.21,367,0.66,0.48,True,True,3474,91.6
81780,39.16,2083,sandy,0.48,2472.13,0.12,7.48,4987.49,403,0.6,0.2,True,True,2172,54.37
56771,30.21,873,clayey,0.28,2330.74,0.6,0.73,5394.05,196,0.96,0.76,True,True,2643,15.02
1642,14.47,2213,sandy,0.69,747.61,0.77,6.39,16364.9,65,0.29,0.94,True,True,2116,84.35
25723,36.94,1516,loamy,0.97,3994.69,0.14,3.56,5115.08,144,0.06,0.59,False,False,1436,65.28
38649,4.06,2168,clayey,0.1,856.21,0.53,6.38,17679.61,250,0.29,0.43,True,False,3664,88.37
51348,28.62,1971,sandy,0.22,403.8,0.48,5.59,19012.06,494,0.33,0.17,True,True,2404,78.45
58082,15.43,3846,loamy,0.2,3299.37,0.81,7.15,7829.06,343,0.74,0.1,True,True,390,38.86
6617,26.72,7,sandy,0.86,3706.89,0.87,1.72,11732.57,204,0.01,0.78,True,True,3829,30.13
87733,6.53,1286,loamy,0.07,2211.56,0.88,7.42,28943.63,342,0.08,0.88,False,True,2299,18.82
87758,37.96,689,loamy,0.93,99.25,0.47,0.16,16370.33,284,0.77,0.29,True,False,1801,72.79
70229,4.81,1191,loamy,0.36,874.53,0.01,5.58,26519.25,269,0.76,0.3,False,True,1902,7.74
98320,4.18,660,loamy,0.88,2763.07,0.24,5.43,13738.28,354,0.32,0.44,False,False,2743,46.97
91833,15.87,1277,loamy,0.49,522.07,0.32,3.05,1856.62,355,0.99,0.58,False,False,2442,15.37
33252,24.44,2205,clayey,0.57,1153.06,0.74,9.6,28864.21,394,0.18,0.28,True,False,1117,62.75
36361,11.3,316,loamy,0.04,1686.1,0.64,2.6,26354.01,15,0.13,0.89,False,True,3207,38.39
18014,14.91,1238,sandy,0.23,2904.74,0.06,9.26,19707.22,91,0.52,0.15,True,True,3999,38.43
38701,24.79,594,loamy,0.44,2422.16,0.26,1.74,7348.92,437,0.14,0.4,False,False,2279,78.87
20490,15.73,1490,clayey,0.81,515.0,0.08,2.58,16216.97,103,0.65,0.3,False,True,3995,37.68
24545,23.25,1825,loamy,0.79,3912.01,0.6,4.21,1292.52,101,0.47,0.59,True,False,1825,58.7
94835,37.51,3584,loamy,0.16,3356.94,0.81,2.24,25529.07,173,0.27,0.03,False,True,1696,99.77
79692,33.76,3280,sandy,0.75,668.04,0.22,3.87,24031.17,90,0.82,0.17,True,False,3574,44.59
60202,2.53,1944,loamy,0.34,4249.71,0.71,5.81,27206.79,219,0.07,0.49,True,False,3952,35.96
10898,39.58,1360,loamy,0.38,4360.35,0.21,5.97,26659.79,261,0.86,0.72,True,False,1227,20.07
34712,13.52,2755,loamy,0.24,2263.09,0.7,0.02,2714.36,322,0.18,0.66,False,False,3265,69.85
85008,2.12,442,sandy,0.92,1080.78,0.84,7.17,24976.48,210,0.74,0.01,False,True,1712,31.21
670,3.62,1474,loamy,0.51,3306.8,0.47,3.98,23165.91,259,0.86,0.62,True,True,4630,37.27
43138,29.0,1818,loamy,0.73,4396.88,0.15,1.13,12233.28,142,0.9,0.16,False,True,1652,53.6
3670,17.82,1359,clayey,0.2,1765.03,0.73,4.24,22324.79,110,0.32,0.12,False,True,3082,41.36
34146,39.92,798,loamy,0.23,3730.2,0.04,5.81,24937.11,308,0.52,0.26,False,True,4410,29.63
71556,27.95,3310,clayey,0.33,50.07,0.62,9.93,609.89,157,0.31,0.53,False,True,1219,81.18
80549,22.53,1047,clayey,0.2,1491.38,0.5,3.28,9499.08,24,0.18,0.15,True,False,3372,32.1
93447,30.93,1415,loamy,0.02,4260.43,0.38,0.84,12656.36,46,0.27,0.0,True,False,2185,56.67
6310,33.83,1645,sandy,0.11,2801.3,0.99,0.59,22708.94,303,0.45,0.19,False,False,1430,20.08
89050,26.68,2937,sandy,0.92,1215.53,0.57,7.62,9150.97,155,0.2,0.43,False,True,1281,19.84
73935,27.17,54,sandy,0.73,2665.76,0.37,8.0,22723.97,163,0.62,0.29,False,True,4054,56.96
37442,28.31,2896,loamy,0.4,4425.83,0.49,0.3,9557.54,79,0.04,0.45,False,True,964,87.31
96176,12.58,1185,clayey,0.08,2035.62,0.51,1.86,28576.53,77,0.88,0.22,False,False,2582,6.97
18057,31.21,571,loamy,0.27,4622.78,0.84,4.37,1503.83,456,0.79,0.96,True,True,531,11.26
89531,3.87,1407,loamy,0.86,1318.77,0.01,6.78,23501.0,250,0.44,0.53,True,True,2064,97.46
48475,4.66,1443,sandy,0.66,3580.2,0.39,8.74,2580.55,480,0.04,0.88,True,True,2873,19.83
60592,37.77,3420,sandy,0.54,4736.45,0.63,2.5,13565.89,361,0.78,0.71,True,False,4301,68.83
47645,15.03,2431,sandy,0.03,260.22,0.54,6.27,24075.94,206,0.37,0.74,False,False,2145,59.25
38462,23.83,698,loamy,0.34,3423.72,0.63,4.23,26937.19,14,0.41,0.92,False,False,3491,92.1
93818,5.24,2107,loamy,0.12,4474.57,0.88,2.12,13896.92,243,0.27,0.64,False,False,836,42.41
13229,19.85,2834,clayey,0.82,1187.76,0.88,0.28,20926.51,93,0.81,0.57,True,False,946,45.31
14717,11.85,612,loamy,0.08,3668.59,0.65,5.12,26718.35,499,0.08,0.5,False,False,1519,87.14
43057,1.66,3728,sandy,0.94,608.62,0.04,8.88,21015.26,417,0.53,0.82,True,True,4932,36.27
5240,20.47,2788,sandy,0.03,3597.08,0.59,9.61,18396.44,258,0.61,0.7,False,True,3829,71.75
85488,18.53,120,sandy,0.15,3874.73,0.93,3.03,21022.04,57,0.58,0.54,False,False,4289,95.06
47615,24.72,250,clayey,0.82,2434.66,0.12,4.48,11218.77,117,0.44,0.84,False,False,1934,1.83
18847,35.54,684,loamy,0.34,4792.44,0.24,3.55,13119.17,52,0.99,0.89,True,False,2695,45.61
38674,31.03,1603,clayey,0.01,4254.87,0.31,0.06,15382.82,125,0.91,0.38,True,False,3872,6.3
90893,2.96,3411,sandy,0.29,3183.14,0.14,9.61,23496.24,106,0.9,0.89,False,True,2485,37.77
31914,37.6,2079,loamy,0.28,4494.17,0.96,4.63,29434.23,124,0.54,0.65,False,False,1682,35.9
27087,19.7,1318,loamy,0.1,4320.04,0.09,3.62,24817.16,330,0.05,0.96,True,True,452,21.35
91689,13.32,3013,loamy,0.39,4782.24,0.34,2.7,25019.24,482,0.14,0.35,False,False,4346,45.22
4706,0.93,-39,clayey,0.48,978.0,0.67,3.43,6221.88,72,0.73,0.28,True,True,1451,83.26
29091,23.11,283,clayey,0.78,1042.15,0.6,6.92,10862.57,359,0.11,0.19,True,False,4145,5.83
47226,21.5,2115,loamy,0.26,4250.95,0.18,3.93,10182.96,24,0.43,0.23,False,True,4708,18.96
50642,28.19,2604,clayey,0.93,1419.29,0.85,7.25,23164.64,309,0.75,0.57,False,False,746,57.06
2910,7.91,1624,sandy,0.67,4638.77,0.36,8.79,23475.69,59,0.55,0.12,True,True,270,4.89
58543,30.82,2082,clayey,0.64,611.01,0.25,4.57,7567.48,372,0.66,0.43,True,False,3930,50.58
59800,9.33,1921,loamy,0.45,920.22,0.94,8.71,5184.34,234,0.21,0.16,True,True,2773,14.63
16473,17.28,3767,sandy,0.76,231.77,0.4,8.84,20554.15,186,0.44,0.97,False,False,1997,10.79
72812,11.2,836,loamy,0.16,4538.3,0.91,6.92,19247.75,496,0.61,0.7,False,False,4838,19.46
94227,39.97,2473,sandy,0.88,4671.77,0.86,7.08,27293.4,490,0.92,0.34,False,True,4715,35.65
88979,12.59,1733,sandy,0.55,2349.15,0.55,8.47,4718.92,482,0.68,0.34,False,False,3284,27.18
87423,30.47,358,sandy,0.99,1670.75,0.55,9.55,17995.97,468,0.9,0.07,False,False,4405,27.51
22298,13.52,1304,clayey,0.63,103.1,0.77,4.08,881.25,492,0.86,0.1,False,True,4888,17.01
93753,30.4,1704,sandy,0.2,2487.94,0.13,4.74,14944.42,137,0.7,0.0,True,False,2134,60.25
66646,18.03,1365,loamy,0.92,901.23,0.29,0.43,1463.08,465,0.89,1.0,True,True,2916,37.01
53878,20.44,3867,loamy,0.61,4933.54,0.05,8.14,19760.27,489,0.93,0.4,True,True,90,28.67
49174,27.78,1760,sandy,0.97,2074.6,0.65,1.96,11179.78,186,0.5,0.5,False,False,401,81.77
35281,2.35,3022,sandy,0.52,1910.73,0.87,9.49,22100.3,134,0.01,0.58,True,True,2093,14.82
50286,37.05,1377,loamy,0.47,24.01,0.19,7.7,27187.73,378,0.55,0.26,False,False,2861,56.69
19088,8.84,3015,clayey,0.21,154.19,0.7,9.95,16104.83,268,0.58,0.78,False,False,2825,97.6
87690,7.43,2872,clayey,0.25,4128.49,0.85,1.51,27356.71,86,0.06,0.04,False,True,3778,62.2
9539,19.38,421,clayey,0.04,1575.0,0.62,9.87,24620.69,439,0.07,0.59,False,True,1183,25.9
82475,29.24,1605,loamy,0.33,3577.58,0.14,3.54,24623.79,130,0.39,0.53,False,False,2726,70.58
81435,22.5,3945,loamy,0.83,3179.92,0.53,0.86,7727.34,202,0.48,0.29,True,True,1326,96.1
87478,22.74,1513,sandy,0.03,3242.2,0.22,8.22,3076.78,473,0.08,0.17,False,False,4050,71.05
78283,2.61,3252,sandy,0.22,4005.57,0.76,4.7,27599.89,478,0.3,0.1,True,False,4377,34.98
6439,35.0,2279,sandy,0.37,2526.59,0.52,4.23,21983.47,17,0.32,0.73,True,False,1567,19.9
35667,23.45,1641,clayey,0.49,3138.71,0.58,9.33,29286.55,135,0.69,0.71,True,True,1114,62.38
12109,22.21,2683,clayey,0.52,1268.48,0.05,2.51,7367.34,152,0.35,0.43,False,False,4237,33.53
81487,22.21,1162,loamy,0.47,2081.07,0.13,4.92,15597.13,333,0.36,0.9,False,False,4751,77.09
41415,32.41,2219,loamy,0.17,4221.35,0.42,1.52,13909.79,273,0.32,0.44,True,True,382,60.8
21399,31.89,792,clayey,0.52,760.49,0.86,7.4,28277.13,485,0.63,0.22,True,True,2978,12.56
32456,27.84,3522,loamy,0.55,3749.65,0.4,6.6,14070.37,317,0.99,0.42,True,False,618,96.06
86799,36.48,1652,loamy,0.08,4090.58,0.39,7.3,27164.4,111,0.96,0.45,False,True,305,30.49
24006,26.43,-9,sandy,0.83,80.18,0.73,0.42,12211.24,150,0.6,0.08,False,True,3689,53.59
28091,30.72,2192,sandy,0.32,4831.4,0.93,4.27,29419.45,146,0.32,0.16,False,False,3159,82.71
78647,36.98,1336,sandy,0.78,2088.3,0.45,8.74,18715.61,8,0.72,0.92,False,False,4181,2.99
24253,32.91,1894,loamy,0.67,4751.6,0.22,9.56,8333.88,364,0.28,0.3,False,False,4049,44.85
96498,23.63,3142,loamy,0.53,2257.57,0.98,6.31,11975.77,63,0.27,0.36,True,False,237,68.12
82405,10.58,1587,loamy,0.86,3987.28,0.2,3.87,17686.61,93,0.11,0.39,False,False,1221,0.81
13349,9.98,926,loamy,0.03,1865.52,0.18,1.79,11668.05,102,0.15,0.64,True,False,4214,95.99
26411,37.63,1716,clayey,0.03,524.33,0.37,4.78,10326.31,253,0.58,0.06,True,True,2660,74.65
11881,5.67,1470,clayey,0.92,1214.14,0.18,8.64,25679.19,383,0.2,0.97,False,False,377,14.13
80408,3.86,2226,clayey,0.94,2687.84,0.58,1.66,274.51,456,1.0,0.5,False,True,3436,47.48
28203,29.55,3233,sandy,0.68,3478.98,0.91,7.96,18520.96,391,0.02,0.67,True,False,228,11.18
37203,28.6,564,sandy,0.7,963.24,0.13,4.8,14133.82,78,0.48,0.51,True,False,1450,53.04
1042,25.6,2700,loamy,0.8,2105.23,0.59,7.07,11032.64,333,0.27,0.0,True,True,2636,65.11
20701,2.24,70,clayey,0.21,3173.67,0.37,2.82,4811.04,305,0.24,0.49,False,True,3318,64.29
47396,20.06,3579,clayey,0.12,3166.44,0.78,4.72,11977.51,299,0.3,0.54,True,True,947,33.13
39331,3.58,1305,clayey,0.14,893.81,0.26,1.65,16390.95,177,0.38,0.06,False,True,1564,36.34
69620,8.03,863,sandy,0.39,3034.1,0.07,8.82,6167.4,73,0.35,0.54,False,True,2060,39.59
59109,18.63,2881,sandy,0.21,4339.75,0.75,4.68,3268.66,49,0.89,0.47,False,True,3434,74.2
4102,17.94,328,loamy,0.86,640.35,0.43,6.09,25761.84,154,0.62,0.57,False,False,1765,94.35
41113,25.96,99,clayey,0.09,793.23,0.62,0.52,7823.85,7,0.42,0.23,True,True,932,43.88
65557,17.78,2552,sandy,0.4,2628.0,0.11,9.28,28510.78,139,0.57,0.75,False,True,3087,36.45
24528,4.19,1215,loamy,0.58,1056.42,0.56,8.96,27282.22,165,0.11,0.27,True,False,1962,76.17
36384,21.79,3153,loamy,0.8,1332.81,0.07,2.59,21445.57,212,0.09,0.12,True,True,1770,12.68
42312,35.26,1121,clayey,0.56,617.8,0.04,4.38,8901.19,451,0.83,0.76,False,True,93,61.46
93930,5.64,528,loamy,0.95,1526.24,0.26,2.38,28208.35,103,0.43,0.43,True,True,413,14.27
69532,16.16,1524,clayey,0.2,4215.77,0.16,2.9,10702.74,164,0.86,0.87,False,False,981,27.42
93403,17.57,263,loamy,0.67,1859.9,0.27,3.47,22720.66,144,0.49,0.55,True,True,4803,56.97
79972,18.04,838,loamy,0.32,4923.77,0.68,3.83,26128.27,56,0.13,0.55,False,False,3005,90.39
34320,11.62,451,loamy,0.43,797.41,0.67,3.29,2043.51,224,0.39,0.16,True,False,691,93.26
57943,19.65,2282,clayey,0.45,4945.65,0.2,0.98,8334.96,437,0.02,0.6,True,True,3947,65.81
49261,24.76,56,clayey,0.2,4481.19,0.22,6.87,4060.98,155,0.99,0.71,False,True,1586,92.63
55790,10.24,3777,loamy,0.64,2238.01,0.76,8.36,2055.54,464,0.13,0.16,True,False,2422,53.1
82996,36.66,670,sandy,0.23,1104.91,0.13,1.03,20565.78,55,0.65,0.65,True,True,878,63.99
10731,34.08,1388,loamy,0.82,3809.54,0.54,0.39,2666.32,87,0.21,0.03,False,False,2633,63.56
8982,8.28,2847,sandy,0.52,701.66,0.59,6.77,14723.12,253,0.45,0.38,True,True,472,31.53
83165,38.73,2136,loamy,0.64,4899.03,0.46,3.49,2462.57,322,0.66,0.87,True,False,263,17.5
54636,14.51,2710,clayey,0.79,400.34,0.72,3.73,28496.1,273,0.24,0.66,False,True,4202,28.45
97625,27.56,1373,sandy,0.33,4701.32,0.55,5.7,3918.8,451,0.38,0.86,True,False,2987,18.56
75052,30.29,688,loamy,0.96,3457.89,0.53,6.52,8333.62,361,0.89,0.13,False,False,2481,24.08
50367,29.03,1619,clayey,0.02,427.44,0.3,9.75,24404.41,460,0.19,0.46,True,True,1957,44.63
17358,37.54,3514,sandy,0.22,580.81,0.14,1.68,19078.54,324,0.22,0.39,False,True,4218,18.94
5977,6.84,3016,sandy,0.14,4376.4,0.47,6.21,8687.37,80,0.31,0.39,False,True,2146,63.33
67106,31.97,2864,clayey,0.92,4618.2,0.56,7.23,4705.81,109,0.72,0.55,False,True,423,76.2
11017,15.8,2924,clayey,0.62,2211.08,0.15,4.89,12904.2,190,0.55,0.77,True,False,4085,90.21
67940,30.83,231,sandy,0.56,3463.91,0.73,3.71,14622.02,410,0.13,0.25,False,True,2761,90.0
28510,15.86,2213,sandy,0.06,4517.54,0.34,5.91,6079.12,377,0.5,0.44,False,True,383,83.94
95816,21.43,3453,clayey,0.97,3098.62,0.79,3.38,28885.81,181,0.99,0.57,True,False,3586,53.62
84519,37.01,290,loamy,0.47,4399.35,0.44,0.52,19977.6,397,0.93,1.0,True,False,1775,98.91
69448,2.2,3735,sandy,0.0,2561.14,0.87,1.03,24301.53,53,0.24,0.11,True,True,4618,0.21
72714,23.14,1190,loamy,0.46,1178.98,0.03,7.99,14412.28,374,0.04,0.06,True,False,2538,80.65
66768,22.75,748,clayey,0.7,2020.02,0.96,3.7,28067.84,167,0.11,0.24,False,True,2227,42.53
31382,18.25,161,sandy,0.65,2702.17,0.92,6.04,21156.1,130,0.44,0.26,False,True,2852,79.6
